ticker,signal_bar,entry_bar,type,outcome,p_burst,hmm_state,rva,bars_to_event
GLXG,,,event,caught,0.9997,2,0.2161,0.0
GLXG,,,event,caught,1.0,2,12.202,0.0
GLXG,,,event,caught,1.0,2,-4.1095,0.0
GLXG,,,event,FN,0.9989,2,-7.7704,0.0
GLXG,,,event,FN,0.9956,2,-2.6901,0.0
GLXG,,,event,FN,1.0,2,77.3878,0.0
GLXG,,,event,FN,1.0,2,-47.4359,0.0
GLXG,,,event,FN,1.0,2,-0.8305,0.0
GLXG,,,event,FN,1.0,2,1.0599,0.0
GLXG,,,event,FN,1.0,2,0.7436,0.0
GLXG,,,event,FN,1.0,2,19.2489,0.0
GLXG,,,event,FN,1.0,2,-27.1686,0.0
GLXG,,,event,FN,1.0,2,-0.098,0.0
GLXG,,,event,FN,1.0,2,5.6637,0.0
GLXG,,,event,FN,0.9993,2,-5.4906,0.0
GLXG,,,event,FN,1.0,2,11.7444,0.0
GLXG,,,event,FN,1.0,2,-5.1433,0.0
GLXG,,,event,FN,1.0,2,1.3817,0.0
GLXG,,,event,FN,1.0,2,-5.5932,0.0
GLXG,,,event,FN,0.9951,2,0.5786,0.0
HQ,25.0,26.0,signal,FP,0.417,1,1.3908,
HQ,108.0,109.0,signal,FP,0.491,1,-3.411,
HQ,122.0,123.0,signal,FP,0.4534,1,1.7574,
HQ,177.0,178.0,signal,FP,0.4841,1,1.1766,
HQ,268.0,269.0,signal,FP,0.4746,1,-0.0834,
HQ,306.0,307.0,signal,FP,0.4349,1,0.0469,
HQ,,,event,FN,1.0,2,3.0947,0.0
HQ,,,event,FN,0.3419,1,0.9069,0.0
HQ,,,event,FN,0.3333,0,0.7117,0.0
HQ,,,event,FN,0.3333,0,0.4518,0.0
HQ,,,event,FN,1.0,2,8.0793,0.0
HQ,,,event,FN,0.3333,0,8.2309,0.0
HQ,,,event,FN,0.3333,0,2.1027,0.0
HQ,,,event,FN,0.7022,2,1.9587,0.0
HQ,,,event,FN,0.7212,2,0.9604,0.0
HQ,,,event,FN,0.995,2,2.3102,0.0
HUBC,151.0,152.0,signal,FP,0.4534,1,-0.3374,
HUBC,284.0,285.0,signal,FP,0.4148,0,0.0455,
HUBC,,,event,FN,1.0,2,1.6011,0.0
HUBC,,,event,FN,1.0,2,0.0077,0.0
HUBC,,,event,FN,0.3625,1,-2.5707,0.0
HUBC,,,event,FN,1.0,2,8.8049,0.0
HUBC,,,event,FN,0.9965,2,-7.2938,0.0
HUBC,,,event,FN,0.1459,1,0.3035,0.0
HUBC,,,event,FN,0.3367,1,0.6622,0.0
HUBC,,,event,FN,1.0,2,2.794,0.0
HUBC,,,event,FN,1.0,2,65.4386,0.0
HUBC,,,event,FN,1.0,2,-33.5901,0.0
HUBC,,,event,FN,1.0,2,-15.9517,0.0
HUBC,,,event,FN,1.0,2,-1.8884,0.0
HUBC,,,event,FN,1.0,2,1.2571,0.0
HUBC,,,event,FN,1.0,2,8.3705,0.0
HUBC,,,event,FN,1.0,2,-7.3581,0.0
HUBC,,,event,FN,0.9998,2,-6.664,0.0
HUBC,,,event,FN,1.0,2,5.3417,0.0
HUBC,,,event,FN,1.0,2,-0.9722,0.0
HUBC,,,event,FN,0.9844,2,0.7111,0.0
HUBC,,,event,FN,1.0,2,2.2283,0.0
HUBC,,,event,FN,1.0,2,0.5638,0.0
HUBC,,,event,FN,1.0,2,-1.4027,0.0
HUBC,,,event,FN,0.9769,2,-0.4522,0.0
HUBC,,,event,FN,1.0,2,4.0541,0.0
HUBC,,,event,FN,0.9987,2,1.1976,0.0
HUBC,,,event,FN,1.0,2,-4.2561,0.0
HUBC,,,event,FN,1.0,2,0.7809,0.0
HUBC,,,event,FN,1.0,2,-3.9125,0.0
HUBC,,,event,FN,0.9995,2,-0.4242,0.0
HUBC,,,event,FN,1.0,2,1.1041,0.0
LUD,88.0,89.0,signal,TP,0.4796,1,-0.2615,2.0
LUD,151.0,152.0,signal,FP,0.4665,1,0.3128,
LUD,217.0,218.0,signal,FP,0.418,1,-6.5946,
LUD,467.0,468.0,signal,FP,0.4096,0,0.2264,
LUD,,,event,FN,1.0,2,3.17,0.0
LUD,,,event,FN,1.0,2,2.1224,0.0
LUD,,,event,FN,1.0,2,5.1662,0.0
LUD,,,event,FN,1.0,2,3.8214,0.0
LUD,,,event,FN,1.0,2,2.9923,0.0
LUD,,,event,FN,1.0,2,2.4307,0.0
LUD,,,event,FN,1.0,2,20.9635,0.0
LUD,,,event,FN,1.0,2,-18.7069,0.0
LUD,,,event,FN,1.0,2,29.4376,0.0
LUD,,,event,caught,1.0,2,12.0975,0.0
LUD,,,event,FN,1.0,2,0.5912,0.0
LUD,,,event,FN,1.0,2,4.127,0.0
LUD,,,event,FN,1.0,2,6.6137,0.0
LUD,,,event,FN,1.0,2,32.7976,0.0
LUD,,,event,FN,1.0,2,3.1213,0.0
LUD,,,event,FN,1.0,2,6.5784,0.0
LUD,,,event,FN,1.0,2,5.6499,0.0
LUD,,,event,FN,1.0,2,2.541,0.0
LUD,,,event,FN,1.0,2,21.1322,0.0
LUD,,,event,FN,1.0,2,3.9332,0.0
LUD,,,event,FN,1.0,2,-4.9054,0.0
LUD,,,event,FN,1.0,2,0.064,0.0
LUD,,,event,FN,1.0,2,2.4734,0.0
LUD,,,event,FN,1.0,2,2.066,0.0
LUD,,,event,FN,1.0,2,1.2942,0.0
LUD,,,event,FN,1.0,2,2.0678,0.0
LUD,,,event,FN,1.0,2,4.4131,0.0
LUD,,,event,FN,1.0,2,3.5722,0.0
LUD,,,event,FN,1.0,2,-10.9021,0.0
LUD,,,event,FN,1.0,2,7.294,0.0
LUD,,,event,FN,1.0,2,4.2547,0.0
MTEN,,,event,FN,1.0,2,0.793,0.0
MTEN,,,event,FN,0.9989,2,2.1235,0.0
MTEN,,,event,FN,1.0,2,7.5861,0.0
MTEN,,,event,FN,1.0,2,30.7148,0.0
MTEN,,,event,FN,1.0,2,85.9125,0.0
MTEN,,,event,FN,1.0,2,-89.6045,0.0
MTEN,,,event,FN,1.0,2,-1.2126,0.0
MTEN,,,event,FN,1.0,2,19.8903,0.0
MTEN,,,event,FN,1.0,2,-35.5455,0.0
MTEN,,,event,FN,1.0,2,16.6315,0.0
MTEN,,,event,FN,1.0,2,-14.9332,0.0
MTEN,,,event,FN,1.0,2,-4.241,0.0
MTEN,,,event,FN,1.0,2,5.3637,0.0
MTEN,,,event,FN,1.0,2,-9.4901,0.0
MTEN,,,event,FN,1.0,2,6.2015,0.0
MTEN,,,event,FN,1.0,2,-2.8624,0.0
MTEN,,,event,FN,1.0,2,1.8167,0.0
MTEN,,,event,FN,1.0,2,-3.639,0.0
MTEN,,,event,FN,1.0,2,10.2559,0.0
MTEN,,,event,FN,1.0,2,27.8456,0.0
MTEN,,,event,FN,1.0,2,-40.8856,0.0
MTEN,,,event,FN,1.0,2,3.0508,0.0
MTEN,,,event,FN,1.0,2,1.7399,0.0
MTEN,,,event,FN,1.0,2,3.3478,0.0
MTEN,,,event,FN,1.0,2,9.9804,0.0
MTEN,,,event,FN,1.0,2,-10.4652,0.0
MTEN,,,event,FN,1.0,2,-4.1799,0.0
MTEN,,,event,FN,1.0,2,4.1103,0.0
MTEN,,,event,FN,1.0,2,-3.697,0.0
MTEN,,,event,FN,1.0,2,5.7936,0.0
MTEN,,,event,FN,1.0,2,1.3001,0.0
QUCY,35.0,36.0,signal,FP,0.4669,1,0.1274,
QUCY,142.0,143.0,signal,FP,0.4418,1,-0.3838,
QUCY,273.0,274.0,signal,TP,0.417,1,1.5148,4.0
QUCY,281.0,282.0,signal,TP,0.4345,1,0.4582,5.0
QUCY,283.0,284.0,signal,TP,0.4651,1,-0.1685,3.0
QUCY,306.0,307.0,signal,FP,0.4724,1,0.6643,
QUCY,,,event,FN,1.0,2,0.1469,0.0
QUCY,,,event,FN,0.5777,2,-2.8471,0.0
QUCY,,,event,FN,1.0,2,2.5172,0.0
QUCY,,,event,FN,0.9622,2,0.9568,0.0
QUCY,,,event,caught,1.0,2,0.8899,0.0
QUCY,,,event,FN,0.4345,1,0.4582,0.0
QUCY,,,event,caught,0.8192,2,0.0376,0.0
QUCY,,,event,FN,0.7688,2,1.7437,0.0
RDGT,65.0,66.0,signal,FP,0.4274,1,1.7657,
RDGT,83.0,84.0,signal,TP,0.4791,1,0.2423,1.0
RDGT,252.0,253.0,signal,FP,0.4019,1,0.1896,
RDGT,,,event,FN,0.9977,2,2.1181,0.0
RDGT,,,event,FN,1.0,2,2.3671,0.0
RDGT,,,event,FN,1.0,2,1.961,0.0
RDGT,,,event,FN,1.0,2,32.5095,0.0
RDGT,,,event,FN,1.0,2,-15.7831,0.0
RDGT,,,event,FN,0.9962,2,0.92,0.0
RDGT,,,event,FN,1.0,2,2.3149,0.0
RDGT,,,event,FN,1.0,2,-0.5372,0.0
RDGT,,,event,FN,1.0,2,0.5758,0.0
RDGT,,,event,FN,1.0,2,1.4547,0.0
RDGT,,,event,caught,1.0,2,1.2355,0.0
RDGT,,,event,caught,1.0,2,3.6951,0.0
RDGT,,,event,FN,1.0,2,9.0839,0.0
RDGT,,,event,FN,1.0,2,2.739,0.0
RDGT,,,event,FN,0.9999,2,1.0744,0.0
RDGT,,,event,FN,1.0,2,2.7328,0.0
RDGT,,,event,FN,1.0,2,26.0227,0.0
RDGT,,,event,FN,1.0,2,3.8023,0.0
RDGT,,,event,FN,1.0,2,-23.4206,0.0
RDGT,,,event,FN,0.9998,2,-5.9022,0.0
RDGT,,,event,FN,1.0,2,1.3475,0.0
RDGT,,,event,FN,1.0,2,3.0601,0.0
RDGT,,,event,FN,1.0,2,6.3389,0.0
RDGT,,,event,FN,1.0,2,-1.6549,0.0
RDGT,,,event,FN,1.0,2,5.2675,0.0
RDGT,,,event,FN,1.0,2,-4.8389,0.0
RDGT,,,event,FN,0.9894,2,-0.8704,0.0
RDGT,,,event,FN,1.0,2,5.8257,0.0
RDGT,,,event,FN,1.0,2,1.5326,0.0
RDGT,,,event,FN,1.0,2,-1.5871,0.0
RDGT,,,event,FN,1.0,2,2.7841,0.0
RGNT,,,event,FN,0.0,1,2.7362,0.0
RGNT,,,event,FN,0.0,1,5.5291,0.0
RGNT,,,event,FN,0.0,1,-5.4938,0.0
RGNT,,,event,FN,0.0,1,-9.19,0.0
RGNT,,,event,FN,0.0,1,5.7492,0.0
RGNT,,,event,FN,0.0,1,2.0441,0.0
RGNT,,,event,FN,0.0,1,3.2529,0.0
RGNT,,,event,FN,0.0,1,-9.5731,0.0
RGNT,,,event,FN,0.0,1,3.5977,0.0
RGNT,,,event,FN,0.0,1,2.7098,0.0
RGNT,,,event,FN,0.0,1,-2.2672,0.0
RGNT,,,event,FN,0.0,1,-2.6123,0.0
RGNT,,,event,FN,0.0,1,2.9129,0.0
RGNT,,,event,FN,0.0,1,2.4615,0.0
RGNT,,,event,FN,0.0,1,4.086,0.0
RGNT,,,event,FN,0.0,1,123.1895,0.0
RGNT,,,event,FN,0.0,1,-66.375,0.0
RGNT,,,event,FN,0.0,1,-33.2291,0.0
RGNT,,,event,FN,0.0,1,-0.012,0.0
RGNT,,,event,FN,0.0,1,-4.2307,0.0
RGNT,,,event,FN,0.0,1,-5.2213,0.0
RGNT,,,event,FN,0.0,1,6.3633,0.0
RGNT,,,event,FN,0.0,1,-11.764,0.0
RGNT,,,event,FN,0.0,1,-4.9098,0.0
RGNT,,,event,FN,0.0,1,0.8341,0.0
RGNT,,,event,FN,0.0,1,2.0872,0.0
RGNT,,,event,FN,0.0,1,-0.9208,0.0
RGNT,,,event,FN,0.0,1,1.7075,0.0
SDOT,,,event,FN,1.0,2,3.2991,0.0
SDOT,,,event,FN,1.0,2,98.9332,0.0
SDOT,,,event,FN,1.0,2,-45.7634,0.0
SDOT,,,event,FN,1.0,2,-35.2352,0.0
SDOT,,,event,FN,1.0,2,-5.504,0.0
SDOT,,,event,FN,1.0,2,-6.0645,0.0
SDOT,,,event,FN,1.0,2,3.0954,0.0
SDOT,,,event,FN,1.0,2,-3.6697,0.0
SDOT,,,event,FN,1.0,2,-1.398,0.0
SDOT,,,event,FN,1.0,2,1.969,0.0
SDOT,,,event,FN,1.0,2,-0.4161,0.0
SDOT,,,event,FN,1.0,2,1.4795,0.0
SDOT,,,event,FN,1.0,2,4.1106,0.0
SDOT,,,event,FN,1.0,2,-0.0354,0.0
SDOT,,,event,FN,1.0,2,-2.4209,0.0
SDOT,,,event,FN,1.0,2,-0.8536,0.0
SDOT,,,event,FN,1.0,2,2.785,0.0
SDOT,,,event,FN,1.0,2,0.069,0.0
SDOT,,,event,FN,1.0,2,-0.0051,0.0
SDOT,,,event,FN,1.0,2,6.9473,0.0
SDOT,,,event,FN,1.0,2,2.2324,0.0
SDOT,,,event,FN,1.0,2,-0.605,0.0
SDOT,,,event,FN,1.0,2,2.1696,0.0
UBXG,122.0,123.0,signal,FP,0.4456,1,0.2662,
UBXG,,,event,FN,1.0,2,7.68,0.0
UBXG,,,event,FN,0.2751,1,-3.1192,0.0
UBXG,,,event,FN,1.0,2,10.0042,0.0
UBXG,,,event,FN,1.0,2,5.7498,0.0
UBXG,,,event,FN,1.0,2,-4.8537,0.0
UBXG,,,event,FN,1.0,2,2.4811,0.0
UBXG,,,event,FN,1.0,2,9.4133,0.0
UBXG,,,event,FN,1.0,2,9.0092,0.0
UBXG,,,event,FN,1.0,2,1.9432,0.0
UBXG,,,event,FN,0.9997,2,2.4825,0.0
UBXG,,,event,FN,0.7271,2,-1.4852,0.0
UBXG,,,event,FN,0.5089,2,0.4801,0.0
UBXG,,,event,FN,1.0,2,2.2245,0.0
UBXG,,,event,FN,0.9995,2,-2.5245,0.0
UBXG,,,event,FN,1.0,2,72.9016,0.0
UBXG,,,event,FN,1.0,2,-47.1311,0.0
UBXG,,,event,FN,1.0,2,14.1571,0.0
UBXG,,,event,FN,1.0,2,-16.1184,0.0
UBXG,,,event,FN,1.0,2,-14.0113,0.0
UBXG,,,event,FN,1.0,2,-7.8179,0.0
UBXG,,,event,FN,0.9981,2,-3.5499,0.0
UBXG,,,event,FN,1.0,2,3.1106,0.0
UBXG,,,event,FN,1.0,2,-0.6164,0.0
UBXG,,,event,FN,1.0,2,10.1409,0.0
UBXG,,,event,FN,1.0,2,0.2398,0.0
UBXG,,,event,FN,1.0,2,-10.0908,0.0
UBXG,,,event,FN,1.0,2,5.3581,0.0
VSME,,,event,FN,1.0,2,1.3335,0.0
VSME,,,event,FN,1.0,2,6.4148,0.0
VSME,,,event,FN,0.9132,2,3.3562,0.0
VSME,,,event,FN,1.0,2,1.1067,0.0
VSME,,,event,FN,1.0,2,-2.6797,0.0
VSME,,,event,FN,1.0,2,5.05,0.0
VSME,,,event,FN,1.0,2,1.2709,0.0
VSME,,,event,FN,1.0,2,3.4001,0.0
VSME,,,event,FN,1.0,2,0.343,0.0
VSME,,,event,FN,1.0,2,4.0635,0.0
VSME,,,event,FN,1.0,2,41.855,0.0
VSME,,,event,FN,1.0,2,-35.0369,0.0
VSME,,,event,FN,1.0,2,-5.5037,0.0
VSME,,,event,FN,1.0,2,-1.4259,0.0
VSME,,,event,FN,1.0,2,4.4236,0.0
VSME,,,event,FN,1.0,2,22.1312,0.0
VSME,,,event,FN,1.0,2,-9.5912,0.0
VSME,,,event,FN,1.0,2,-13.9341,0.0
VSME,,,event,FN,1.0,2,-1.4437,0.0
VSME,,,event,FN,1.0,2,-0.1254,0.0
VSME,,,event,FN,1.0,2,81.9387,0.0
VSME,,,event,FN,1.0,2,-28.9325,0.0
VSME,,,event,FN,1.0,2,-29.0599,0.0
VSME,,,event,FN,1.0,2,-2.419,0.0
VSME,,,event,FN,1.0,2,-3.8051,0.0
VSME,,,event,FN,1.0,2,-3.4102,0.0
VSME,,,event,FN,1.0,2,1.715,0.0
VSME,,,event,FN,1.0,2,-8.005,0.0
VSME,,,event,FN,1.0,2,-5.3133,0.0
VSME,,,event,FN,1.0,2,-0.412,0.0
VSME,,,event,FN,1.0,2,2.7633,0.0
VSME,,,event,FN,1.0,2,-2.9471,0.0
VSME,,,event,FN,1.0,2,0.8447,0.0
VSME,,,event,FN,1.0,2,0.7063,0.0
VSME,,,event,FN,1.0,2,2.0099,0.0
VSME,,,event,FN,1.0,2,2.4363,0.0
VSME,,,event,FN,1.0,2,14.7984,0.0
